Turn_14_bios13e04,004CS6,114.3033,554.5410,441.1311,NEGATIVE_EXAMPLE
Turn_17_bios13b01,839CN6,196.0000,308.0000,152.0000,NEGATIVE_EXAMPLE
Turn_45_bios13e02,941CS6,88.7727,409.6818,322.3295,NEGATIVE_EXAMPLE
Turn_13_bios13g03,994CS9,91.0270,1213.8649,1127.0541,GIVING_OPINION
Turn_82_bios13g05,999CS9,88.9000,237.1333,150.8333,GIVING_OPINION
Turn_51_bios13a06,813CN3,106.0000,177.8000,87.4000,NEGATIVE_EXAMPLE
Turn_13_bios13f01,948CS8,95.5694,385.7917,291.3333,GIVING_OPINION
Turn_105_bios13a03,807CN3,106.4545,265.1818,170.0909,GIVING_OPINION
Turn_17_bios13b03,002CN6,143.6970,397.0909,256.7273,NEGATIVE_EXAMPLE
Turn_73_bios13g05,989CS9,87.1905,301.9762,217.3810,NEGATIVE_EXAMPLE
Turn_53_bios13a03,800CN3,126.5278,230.9722,108.3333,NEGATIVE_EXAMPLE
Turn_48_bios13g05,989CS9,116.1887,400.5849,286.4717,NEGATIVE_EXAMPLE
Turn_21_bios13d02,905CS3,125.1250,357.4107,235.3571,GIVING_OPINION
Turn_43_bios13a01,818CN3,139.4825,663.8252,525.3147,GIVING_OPINION
Turn_1_bios13g03,977CS9,104.4615,229.2308,128.3846,NEGATIVE_EXAMPLE
Turn_37_bios13g04,993CS9,80.1364,197.1364,119.8182,NEGATIVE_EXAMPLE
Turn_57_bios13a03,811CN3,127.0000,104.8571,-13.2857,NEGATIVE_EXAMPLE
Turn_16_bios13a05,812CN3,105.3250,258.9750,156.3750,GIVING_OPINION
Turn_8_bios13a05,805CN3,81.5909,555.2273,475.7727,GIVING_OPINION
Turn_15_bios13a03,811CN3,166.8070,179.0000,13.5614,GIVING_OPINION
Turn_33_bios13g02,1004CS9,88.9259,626.8889,542.0000,NEGATIVE_EXAMPLE
Turn_93_bios13a04,802CN3,94.1429,513.6786,422.3214,NEGATIVE_EXAMPLE
Turn_19_bios13d09,895CS3,123.5088,691.8772,571.6491,GIVING_OPINION
Turn_17_bios13b02,831CN6,85.2466,197.1370,112.7466,NEGATIVE_EXAMPLE
Turn_52_bios13e01,917CS6,109.5263,261.1053,155.7895,NEGATIVE_EXAMPLE
Turn_35_bios13d02,894CS3,148.1667,190.6667,50.2778,NEGATIVE_EXAMPLE
Turn_32_bios13e02,937CS6,85.7500,596.7500,530.5000,NEGATIVE_EXAMPLE
Turn_35_bios13a02,816CN3,81.2500,370.2794,289.7059,NEGATIVE_EXAMPLE
Turn_51_bios13g02,1004CS9,131.8000,1463.6000,1334.4000,NEGATIVE_EXAMPLE
Turn_128_bios13a02,804CN3,98.6667,78.0000,15.6667,NEGATIVE_EXAMPLE
Turn_33_bios13g08,1005CS9,148.7667,183.5667,40.0000,NEGATIVE_EXAMPLE
Turn_50_bios13a06,813CN3,137.2083,2089.2361,1952.8889,GIVING_OPINION
Turn_69_bios13a06,813CN3,129.7826,522.5978,393.1522,NEGATIVE_EXAMPLE
Turn_1_bios13e04,938CS6,206.2632,737.7368,536.4211,NEGATIVE_EXAMPLE
Turn_17_bios13g08,1005CS9,88.6667,109.0000,41.3333,NEGATIVE_EXAMPLE
Turn_78_bios13g05,995CS9,109.9524,303.0952,205.7619,NEGATIVE_EXAMPLE
Turn_20_bios13a06,815CN3,413.2857,402.9286,-6.6429,GIVING_OPINION
Turn_10_bios13c05,870CS1,170.2063,600.0317,431.0635,NEGATIVE_EXAMPLE
Turn_22_bios13g03,994CS9,119.9318,626.8182,507.9545,GIVING_OPINION
Turn_18_bios13d01,884CS3,65.6543,558.7160,493.8272,GIVING_OPINION
Turn_15_bios13e02,933CS6,127.6822,348.2430,222.1682,GIVING_OPINION
Turn_15_bios13c01,857CS1,122.6790,547.5432,425.6420,GIVING_OPINION
Turn_57_bios13a06,813CN3,96.4940,451.7560,355.6369,NEGATIVE_EXAMPLE
Turn_17_bios13g04,990CS9,102.9474,414.6316,314.1316,NEGATIVE_EXAMPLE
Turn_27_bios13g02,991CS9,89.2727,627.8182,542.7273,NEGATIVE_EXAMPLE
Turn_6_bios13e01,946CS6,118.1429,611.3810,494.3333,GIVING_OPINION
Turn_3_bios13f02,949CS8,169.3750,4946.7500,4779.3393,GIVING_OPINION
Turn_5_bios13a06,813CN3,78.7407,513.7963,435.3426,NEGATIVE_EXAMPLE
Turn_7_bios13a05,812CN3,115.3889,926.5000,818.0000,GIVING_OPINION
Turn_55_bios13c05,angel?,115.2222,414.2778,302.5556,NEGATIVE_EXAMPLE
Turn_48_bios13e02,937CS6,108.4103,802.6667,697.8462,GIVING_OPINION
Turn_85_bios13a04,801CN3,76.8182,202.8182,134.4545,NEGATIVE_EXAMPLE
Turn_32_bios13e04,004CS6,71.8333,217.3667,146.5667,GIVING_OPINION
Turn_4_bios13e04,004CS6,77.5789,232.3684,158.4737,NEGATIVE_EXAMPLE
Turn_25_bios13d09,897CS3,95.2778,175.9444,87.5556,NEGATIVE_EXAMPLE
Turn_14_bios13f02,949CS8,132.4189,416.5676,284.9865,GIVING_OPINION
Turn_1_bios13g05,989CS9,107.8000,314.2727,208.7455,GIVING_OPINION
Turn_31_bios13g08,1005CS9,166.8421,268.4737,109.8421,NEGATIVE_EXAMPLE
Turn_47_bios13e02,933CS6,108.0823,286.1385,179.1342,GIVING_OPINION
